井名,深度,GR,SP,AC,CAL,DEN,CNL,PE,RD,SW,RD_RS_ratio,y_fine,y_coarse
子59-1,3842.25,30.785,59.977,171.869,22.139,2.698,5.303,2.992,358.741,60.348,1.06,干层,非气层类
子59-1,3842.375,30.531,60.091,169.876,22.178,2.7,5.378,2.972,363.756,59.385,1.06,干层,非气层类
子59-1,3842.5,29.794,60.187,167.148,22.233,2.707,5.454,2.932,363.98,59.525,1.06,干层,非气层类
子59-1,3842.625,28.864,60.249,164.248,22.29,2.719,5.528,2.875,366.05,61.964,1.06,干层,非气层类
子59-1,3842.75,28.373,60.257,161.88,22.335,2.735,5.576,2.813,372.333,69.487,1.06,干层,非气层类
子59-1,3842.875,28.952,60.204,160.505,22.365,2.75,5.59,2.751,378.465,84.268,1.06,干层,非气层类
子59-1,3843.0,30.827,60.083,160.294,22.376,2.759,5.583,2.699,384.805,100.0,1.06,干层,非气层类
子59-3,3864.0,31.628,78.144,158.574,22.306,2.72,3.126,3.103,362.071,100.0,1.11,干层,非气层类
子59-3,3864.125,31.397,77.707,158.803,22.296,2.719,3.187,3.226,353.108,100.0,1.11,干层,非气层类
子59-3,3864.25,31.672,77.18,158.538,22.28,2.717,3.165,3.445,355.088,100.0,1.11,干层,非气层类
子59-3,3864.375,32.383,76.575,157.972,22.265,2.718,3.081,3.603,366.651,100.0,1.11,干层,非气层类
子59-3,3864.5,32.909,75.97,157.385,22.251,2.724,3.012,3.628,384.948,100.0,1.11,干层,非气层类
子59-3,3864.625,32.877,75.458,156.901,22.241,2.734,3.043,3.576,400.312,100.0,1.11,干层,非气层类
子59-3,3864.75,33.081,75.112,156.508,22.236,2.745,3.148,3.569,408.626,100.0,1.11,干层,非气层类
子59-3,3864.875,33.588,74.929,156.257,22.24,2.755,3.279,3.634,408.616,100.0,1.11,干层,非气层类
子59-3,3865.0,33.787,74.865,156.295,22.255,2.762,3.39,3.744,402.073,100.0,1.11,干层,非气层类
子59-3,3865.125,33.549,74.861,156.826,22.285,2.763,3.46,3.814,391.676,100.0,1.11,干层,非气层类
子59-3,3865.25,32.764,74.879,157.816,22.319,2.759,3.523,3.788,381.061,100.0,1.11,干层,非气层类
子59-3,3865.375,31.632,74.902,159.063,22.345,2.751,3.604,3.708,370.246,100.0,1.11,干层,非气层类
子59-3,3865.5,31.409,74.919,160.175,22.35,2.739,3.675,3.647,356.9,100.0,1.11,干层,非气层类
子59-3,3865.625,31.984,74.93,160.453,22.322,2.728,3.68,3.671,338.38,100.0,1.11,干层,非气层类
子59-3,3865.75,32.009,74.928,159.651,22.279,2.718,3.652,3.752,320.691,100.0,1.11,干层,非气层类
子59-3,3865.875,31.276,74.924,158.054,22.252,2.712,3.639,3.829,308.294,100.0,1.11,干层,非气层类
子59-3,3866.0,30.193,74.931,156.698,22.262,2.71,3.673,3.851,304.626,100.0,1.11,干层,非气层类
延1000-4,3754.0,20.347,88.944,163.715,22.621,2.722,9.748,3.05,48.579,60.909,1.1,干层,非气层类
延1000-4,3754.125,19.769,89.164,164.497,22.315,2.726,9.794,3.042,47.109,64.139,1.11,干层,非气层类
延1000-4,3754.25,19.129,89.416,164.466,22.172,2.727,10.074,3.032,46.72,66.633,1.11,干层,非气层类
延1000-4,3754.375,18.901,89.658,163.84,22.172,2.727,10.502,3.03,48.415,66.899,1.12,干层,非气层类
延1000-4,3754.5,19.154,89.893,163.553,22.172,2.728,10.872,3.042,52.105,65.069,1.13,干层,非气层类
延1000-4,3754.625,19.48,90.131,164.257,22.454,2.73,11.046,3.055,57.124,63.437,1.14,干层,非气层类
延1000-4,3754.75,19.806,90.393,166.073,22.621,2.734,11.091,3.051,61.533,63.749,1.15,干层,非气层类
延1000-4,3754.875,20.368,90.677,167.706,22.621,2.741,11.15,3.032,63.632,66.43,1.15,干层,非气层类
延1000-4,3755.0,21.231,90.981,168.012,22.621,2.75,11.294,3.019,63.195,71.314,1.15,干层,非气层类
延1000-4,3755.125,21.742,91.273,167.423,22.233,2.762,11.52,3.015,61.79,77.928,1.16,干层,非气层类
延1000-4,3755.25,20.991,91.534,166.05,22.172,2.775,11.819,2.964,60.896,83.869,1.16,干层,非气层类
延1000-4,3755.375,19.511,91.771,163.87,22.172,2.782,12.155,2.847,60.875,84.307,1.17,干层,非气层类
延1000-4,3755.5,18.484,92.015,162.996,22.172,2.778,12.357,2.739,61.272,77.814,1.18,干层,非气层类
延1000-4,3755.625,19.03,92.284,165.16,22.525,2.767,12.141,2.685,61.967,69.593,1.18,干层,非气层类
延1000-4,3755.75,20.354,92.559,168.84,22.621,2.758,11.418,2.655,63.579,64.953,1.18,干层,非气层类
延1000-4,3755.875,21.349,92.81,171.817,22.621,2.761,10.523,2.626,66.976,66.748,1.19,干层,非气层类
延1000-4,3756.0,21.257,93.005,173.487,22.621,2.775,9.902,2.604,72.439,75.238,1.19,干层,非气层类
