井名,深度,GR,SP,AC,CAL,DEN,CNL,PE,RD,SW,RD_RS_ratio,y_fine,y_coarse
延913-1,4322.0,16.083,46.98,168.414,21.875,2.806,6.33,3.49,187.129,28.566,1.06,含气层,气层优势类
延1087-1,3770.0,26.634,49.205,158.808,22.231,2.849,5.681,3.287,373.236,57.35,1.42,含气层,气层优势类
延1087-1,3770.125,28.901,49.092,159.97,22.198,2.837,5.927,3.334,331.71,55.03,1.39,含气层,气层优势类
延1087-1,3770.25,29.485,49.009,161.032,22.236,2.827,6.275,3.382,295.518,54.144,1.36,含气层,气层优势类
延1087-1,3770.375,27.462,48.95,161.728,22.29,2.821,6.721,3.424,263.313,54.045,1.33,含气层,气层优势类
延1087-1,3770.5,23.816,48.913,161.913,22.397,2.817,7.201,3.44,234.947,52.546,1.32,含气层,气层优势类
延1087-1,3770.625,21.213,48.895,161.969,22.498,2.812,7.638,3.419,210.152,51.789,1.3,含气层,气层优势类
延1087-1,3770.75,20.687,48.89,162.154,22.408,2.803,8.023,3.363,188.429,51.577,1.29,含气层,气层优势类
延1087-1,3770.875,21.201,48.894,162.48,22.212,2.79,8.393,3.277,170.004,50.697,1.28,含气层,气层优势类
延1087-1,3771.0,21.728,48.904,162.975,22.092,2.778,8.764,3.174,155.024,50.017,1.27,含气层,气层优势类
延1087-1,3771.125,21.913,48.921,163.596,22.137,2.771,9.102,3.072,143.648,49.819,1.25,含气层,气层优势类
延1087-1,3771.25,21.861,48.941,164.061,22.251,2.767,9.37,2.981,136.477,51.027,1.24,含气层,气层优势类
延1087-1,3771.375,21.709,48.966,163.919,22.432,2.764,9.553,2.912,133.363,52.603,1.23,含气层,气层优势类
延1087-1,3771.5,22.056,48.994,162.667,22.7,2.761,9.64,2.874,133.084,54.585,1.21,含气层,气层优势类
延1087-1,3771.625,23.186,49.026,160.606,22.871,2.758,9.62,2.866,134.941,57.123,1.2,含气层,气层优势类
延1087-1,3771.75,23.974,49.058,158.284,22.908,2.758,9.531,2.882,139.1,59.735,1.19,含气层,气层优势类
延1087-1,3771.875,23.641,49.089,156.374,22.788,2.759,9.42,2.917,145.288,62.632,1.18,含气层,气层优势类
延1087-1,3772.0,22.817,49.114,155.533,22.655,2.758,9.31,2.96,151.886,61.972,1.18,含气层,气层优势类
延1096,4135.0,19.242,52.476,177.929,22.033,2.765,5.838,3.406,216.587,96.229,1.11,含气层,气层优势类
延1096,4135.125,19.793,51.808,178.074,22.027,2.762,5.805,3.323,186.552,100.0,1.1,含气层,气层优势类
延1096,4135.25,19.621,51.501,175.985,22.059,2.757,5.924,3.271,168.126,100.0,1.1,含气层,气层优势类
延1096,4135.375,19.337,51.261,173.919,22.1,2.75,6.139,3.221,147.901,100.0,1.1,含气层,气层优势类
延1096,4135.5,19.177,51.043,172.393,22.142,2.737,6.517,3.172,118.537,92.924,1.1,含气层,气层优势类
延1096,4135.625,19.474,50.877,171.349,22.16,2.726,6.94,3.139,89.769,83.366,1.1,含气层,气层优势类
延1096,4135.75,20.241,50.838,170.46,22.135,2.727,7.151,3.15,83.551,87.136,1.1,含气层,气层优势类
延1096,4135.875,21.101,50.832,169.283,22.105,2.731,7.29,3.184,81.568,91.348,1.1,含气层,气层优势类
延1096,4136.0,21.662,50.874,169.126,22.081,2.742,7.342,3.273,82.713,94.492,1.1,含气层,气层优势类
延1096,4136.125,21.529,50.955,171.275,22.076,2.758,7.337,3.398,90.04,95.472,1.1,含气层,气层优势类
延1096,4136.25,20.735,51.029,174.863,22.102,2.77,7.316,3.482,109.981,92.249,1.1,含气层,气层优势类
延1096,4136.375,19.893,51.114,178.491,22.176,2.784,7.281,3.557,136.804,93.738,1.1,含气层,气层优势类
延1096,4136.5,19.665,51.248,180.075,22.443,2.798,7.223,3.619,172.999,99.317,1.1,含气层,气层优势类
延1096,4136.625,20.361,51.409,178.473,22.848,2.806,7.197,3.651,216.962,100.0,1.11,含气层,气层优势类
延1096,4136.75,21.545,51.514,175.425,23.105,2.8,7.279,3.633,232.727,100.0,1.11,含气层,气层优势类
延1096,4136.875,22.858,51.619,172.761,23.322,2.788,7.429,3.597,237.125,100.0,1.11,含气层,气层优势类
延1096,4137.0,23.952,51.769,171.451,23.589,2.773,7.769,3.531,216.699,98.073,1.11,含气层,气层优势类
延1096,4137.125,24.336,51.988,171.606,23.892,2.761,8.268,3.455,173.859,89.64,1.1,含气层,气层优势类
延1096,4137.25,23.981,52.123,172.304,24.069,2.76,8.668,3.415,145.243,80.875,1.1,含气层,气层优势类
延1096,4137.375,23.681,52.178,172.92,24.201,2.76,9.079,3.383,131.158,73.93,1.1,含气层,气层优势类
延1096,4137.5,23.974,52.568,174.338,24.287,2.761,9.469,3.346,120.453,63.505,1.1,含气层,气层优势类
延1096,4137.625,24.717,53.201,176.893,24.332,2.76,9.706,3.306,110.028,61.336,1.1,含气层,气层优势类
延1096,4137.75,25.023,53.645,179.191,24.364,2.758,9.686,3.28,105.125,60.314,1.1,含气层,气层优势类
延1096,4137.875,24.825,54.181,180.835,24.451,2.754,9.554,3.252,102.134,60.713,1.1,含气层,气层优势类
延1096,4138.0,23.652,55.106,179.333,24.685,2.746,9.08,3.211,102.538,63.802,1.1,含气层,气层优势类
延1096,4138.125,22.041,56.308,174.392,24.98,2.738,8.386,3.165,108.113,67.547,1.1,含气层,气层优势类
延1096,4138.25,21.352,57.223,169.598,25.068,2.737,7.955,3.138,117.28,66.188,1.1,含气层,气层优势类
延1096,4138.375,21.072,58.252,165.367,25.005,2.738,7.583,3.111,127.705,64.04,1.1,含气层,气层优势类
延1096,4138.5,21.2,59.916,162.707,24.709,2.739,7.233,3.067,154.64,60.407,1.1,含气层,气层优势类
延1096,4138.625,21.979,61.987,162.593,24.315,2.734,7.009,3.014,205.511,63.184,1.11,含气层,气层优势类
延1096,4138.75,24.113,63.412,164.886,24.134,2.727,7.053,2.98,265.191,68.79,1.11,含气层,气层优势类
延1096,4138.875,28.458,64.895,168.039,23.997,2.72,7.197,2.951,328.667,79.791,1.11,含气层,气层优势类
延1096,4139.0,39.973,67.013,172.516,23.851,2.713,7.495,2.93,354.031,100.0,1.11,含气层,气层优势类
延963-3,4258.0,30.304,83.654,180.086,22.001,2.772,7.795,3.178,76.845,24.322,1.1,含气层,气层优势类
延963-3,4258.125,29.875,83.582,179.129,21.968,2.771,8.207,3.194,74.73,23.407,1.1,含气层,气层优势类
延963-3,4258.25,29.638,83.505,178.846,21.929,2.766,8.396,3.217,73.751,22.502,1.1,含气层,气层优势类
延963-3,4258.375,30.234,83.416,179.068,21.872,2.759,8.591,3.223,73.679,21.608,1.1,含气层,气层优势类
延963-3,4258.5,31.45,83.309,179.349,21.821,2.753,9.02,3.209,74.899,20.239,1.1,含气层,气层优势类
延963-3,4258.625,32.639,83.179,179.033,21.812,2.745,9.549,3.195,77.384,18.767,1.1,含气层,气层优势类
延963-3,4258.75,33.076,83.026,177.87,21.818,2.733,9.95,3.168,79.051,17.223,1.1,含气层,气层优势类
延963-3,4258.875,32.409,82.852,175.877,21.85,2.724,10.059,3.137,79.295,16.452,1.1,含气层,气层优势类
延963-3,4259.0,30.786,82.658,173.282,21.889,2.72,9.828,3.125,78.908,16.333,1.1,含气层,气层优势类
延963-3,4259.125,29.063,82.452,170.434,21.897,2.72,9.376,3.128,79.485,16.562,1.1,含气层,气层优势类
延963-3,4259.25,27.894,82.242,167.634,21.897,2.724,8.933,3.149,83.897,16.77,1.1,含气层,气层优势类
延963-3,4259.375,27.243,82.037,164.983,21.896,2.739,8.7,3.183,94.615,16.886,1.1,含气层,气层优势类
延963-3,4259.5,27.223,81.846,162.501,21.884,2.754,8.534,3.231,109.925,16.775,1.1,含气层,气层优势类
延963-3,4259.625,28.573,81.683,160.325,21.862,2.762,8.26,3.28,129.066,16.789,1.1,含气层,气层优势类
延963-3,4259.75,31.094,81.551,158.596,21.854,2.768,7.822,3.303,154.205,17.034,1.1,含气层,气层优势类
延963-3,4259.875,33.271,81.456,157.54,21.862,2.774,7.224,3.307,182.745,17.741,1.1,含气层,气层优势类
延963-3,4260.0,33.587,81.4,157.298,21.886,2.783,6.624,3.3,207.781,18.686,1.1,含气层,气层优势类
延963-3,4260.125,32.244,81.39,157.859,21.881,2.79,6.146,3.272,221.65,19.617,1.1,含气层,气层优势类
延963-3,4260.25,31.467,81.417,158.664,21.849,2.792,5.657,3.229,228.062,20.493,1.1,含气层,气层优势类
延963-3,4260.375,31.792,81.477,159.198,21.822,2.789,5.1,3.17,238.667,21.322,1.1,含气层,气层优势类
延963-3,4260.5,32.338,81.564,159.083,21.795,2.784,4.817,3.112,268.585,20.445,1.1,含气层,气层优势类
延963-3,4260.625,32.432,81.673,158.261,21.739,2.778,5.099,3.062,317.343,17.648,1.1,含气层,气层优势类
延963-3,4260.75,33.275,81.794,157.421,21.711,2.778,5.466,3.004,378.023,15.646,1.1,含气层,气层优势类
延963-3,4260.875,35.081,81.919,157.363,21.737,2.78,5.602,2.951,489.632,13.989,1.1,含气层,气层优势类
延963-3,4261.0,37.206,82.043,158.803,21.8,2.775,5.7,2.908,588.01,12.72,1.1,含气层,气层优势类
延966-6,4290.0,17.515,74.654,162.32,22.026,2.768,6.176,3.293,243.156,26.249,1.15,含气层,气层优势类
延966-6,4290.125,17.325,74.501,162.429,22.079,2.771,6.076,3.218,241.016,26.48,1.15,含气层,气层优势类
延966-6,4290.25,17.165,74.354,162.551,22.101,2.775,5.977,3.162,241.892,26.551,1.15,含气层,气层优势类
延966-6,4290.375,16.866,74.212,162.469,22.083,2.778,5.886,3.13,252.326,26.1,1.15,含气层,气层优势类
延966-6,4290.5,16.417,74.077,162.122,22.087,2.78,5.817,3.12,275.827,25.01,1.14,含气层,气层优势类
延966-6,4290.625,16.38,73.949,161.575,22.098,2.778,5.776,3.126,304.164,23.87,1.14,含气层,气层优势类
延966-6,4290.75,16.808,73.829,161.024,22.072,2.775,5.764,3.14,326.941,23.107,1.14,含气层,气层优势类
延966-6,4290.875,17.03,73.718,160.751,22.097,2.772,5.761,3.16,338.866,22.732,1.14,含气层,气层优势类
延966-6,4291.0,16.958,73.617,160.89,22.099,2.77,5.745,3.183,345.582,22.511,1.14,含气层,气层优势类
延966-6,4291.125,16.68,73.525,161.407,22.055,2.769,5.714,3.206,356.269,22.161,1.14,含气层,气层优势类
延966-6,4291.25,16.495,73.444,162.057,22.028,2.769,5.663,3.227,373.621,21.662,1.14,含气层,气层优势类
延966-6,4291.375,16.918,73.374,162.446,22.036,2.772,5.579,3.24,393.649,21.25,1.15,含气层,气层优势类
延966-6,4291.5,17.557,73.314,162.321,22.061,2.775,5.461,3.245,406.741,21.125,1.15,含气层,气层优势类
延966-6,4291.625,18.202,73.265,161.69,22.058,2.777,5.326,3.245,412.345,21.237,1.15,含气层,气层优势类
延966-6,4291.75,18.861,73.228,160.824,22.082,2.775,5.22,3.246,415.201,21.423,1.15,含气层,气层优势类
延966-6,4291.875,20.192,73.203,160.217,22.171,2.766,5.183,3.252,411.458,21.824,1.15,含气层,气层优势类
延966-6,4292.0,21.28,73.189,160.317,22.239,2.751,5.254,3.265,399.599,22.295,1.15,含气层,气层优势类
延1156,4128.0,17.598,77.438,167.83,21.982,2.774,7.214,2.807,1189.596,61.01,1.13,含气层,气层优势类
延1156,4128.125,16.972,76.865,167.127,21.974,2.765,7.314,2.807,1276.682,55.739,1.14,含气层,气层优势类
延1156,4128.25,16.481,76.667,166.224,21.966,2.76,7.402,2.852,1370.817,50.047,1.14,含气层,气层优势类
延1156,4128.375,16.054,76.667,165.611,21.969,2.76,7.51,2.895,1462.583,46.731,1.15,含气层,气层优势类
延1156,4128.5,15.486,77.127,165.623,21.975,2.762,7.658,2.895,1535.764,45.654,1.15,含气层,气层优势类
延1156,4128.625,14.777,77.498,165.781,21.975,2.762,7.771,2.895,1573.736,44.711,1.15,含气层,气层优势类
延1156,4128.75,14.205,77.685,165.628,21.971,2.764,7.752,2.895,1575.431,44.036,1.15,含气层,气层优势类
延1156,4128.875,14.303,78.357,165.134,21.976,2.768,7.558,2.895,1557.685,43.743,1.16,含气层,气层优势类
延1156,4129.0,14.83,78.898,164.724,21.993,2.775,7.289,2.895,1564.137,46.165,1.16,含气层,气层优势类
延1955,3950.0,39.777,72.606,163.491,21.905,2.725,3.294,4.795,2136.799,100.0,1.04,含气层,气层优势类
延1955,3950.125,33.304,72.302,162.735,21.882,2.728,3.038,4.652,2245.158,100.0,1.03,含气层,气层优势类
延1955,3950.25,28.48,72.144,162.154,21.865,2.731,2.938,4.536,2256.364,100.0,1.03,含气层,气层优势类
延1955,3950.375,27.132,72.209,161.815,21.854,2.736,2.988,4.438,2128.349,100.0,1.02,含气层,气层优势类
延1955,3950.5,26.398,72.273,161.783,21.853,2.74,3.108,4.357,1952.637,100.0,1.02,含气层,气层优势类
延1955,3950.625,26.212,72.256,162.104,21.863,2.741,3.259,4.297,1813.061,100.0,1.01,含气层,气层优势类
延1955,3950.75,25.766,72.182,162.628,21.879,2.74,3.415,4.266,1666.16,100.0,0.999,含气层,气层优势类
延1955,3950.875,24.613,72.063,163.222,21.897,2.739,3.527,4.255,1485.773,100.0,0.98,含气层,气层优势类
延1955,3951.0,24.086,72.035,163.782,21.913,2.739,3.534,4.267,1313.998,100.0,0.955,含气层,气层优势类
延1955,3951.125,23.418,71.971,164.256,21.928,2.739,3.402,4.323,1223.176,100.0,0.934,含气层,气层优势类
延1955,3951.25,23.093,71.903,164.688,21.941,2.737,3.196,4.44,1197.825,100.0,0.92,含气层,气层优势类
延1955,3951.375,24.225,71.952,165.133,21.954,2.731,2.989,4.622,1130.23,100.0,0.909,含气层,气层优势类
延1955,3951.5,24.969,71.945,165.628,21.969,2.723,2.859,4.823,888.122,100.0,0.898,含气层,气层优势类
延1955,3951.625,26.712,71.97,166.113,21.983,2.716,2.843,4.977,577.109,100.0,0.889,含气层,气层优势类
延1955,3951.75,28.329,72.017,166.41,21.992,2.712,2.973,5.023,341.414,100.0,0.884,含气层,气层优势类
延1955,3951.875,28.401,71.953,166.326,21.99,2.712,3.237,4.943,225.11,100.0,0.891,含气层,气层优势类
延1955,3952.0,29.506,71.976,165.763,21.973,2.715,3.602,4.754,159.269,100.0,0.9,含气层,气层优势类
靖130-1,3975.0,15.985,74.922,180.651,22.671,2.697,10.558,2.8,75.207,31.0,1.06,含气水层,气水风险类
靖130-1,3975.125,16.052,74.832,182.704,22.654,2.674,10.783,2.813,62.371,30.827,1.06,含气水层,气水风险类
靖130-1,3975.25,17.099,74.746,183.864,22.587,2.653,11.044,2.822,53.653,31.895,1.07,含气水层,气水风险类
靖130-1,3975.375,18.179,74.664,185.2,22.521,2.637,11.546,2.83,48.049,32.197,1.07,含气水层,气水风险类
靖130-1,3975.5,18.319,74.587,187.281,22.497,2.624,12.385,2.933,44.971,30.72,1.07,含气水层,气水风险类
靖130-1,3975.625,17.659,74.513,189.622,22.475,2.614,13.368,3.185,43.988,28.722,1.06,含气水层,气水风险类
靖130-1,3975.75,17.122,74.444,191.404,22.525,2.607,14.124,3.328,44.502,27.697,1.06,含气水层,气水风险类
靖130-1,3975.875,17.583,74.381,191.817,22.558,2.604,14.429,3.328,45.846,27.388,1.06,含气水层,气水风险类
靖130-1,3976.0,19.098,74.322,190.429,22.627,2.605,14.288,3.329,47.129,27.791,1.06,含气水层,气水风险类
靖130-1,3976.125,20.992,74.267,187.402,22.833,2.612,13.851,3.329,47.507,30.616,1.05,含气水层,气水风险类
靖130-1,3976.25,22.319,74.218,183.113,22.959,2.626,13.358,3.33,46.048,38.366,1.05,含气水层,气水风险类
靖130-1,3976.375,22.7,74.166,179.257,23.071,2.644,13.19,3.33,43.473,47.802,1.05,含气水层,气水风险类
靖130-1,3976.5,22.283,74.117,178.236,23.141,2.654,13.576,3.328,42.419,51.086,1.05,含气水层,气水风险类
靖130-1,3976.625,21.528,74.088,178.001,23.152,2.658,14.145,3.327,42.979,50.941,1.05,含气水层,气水风险类
靖130-1,3976.75,20.982,74.064,178.019,23.175,2.659,14.519,3.326,44.956,49.368,1.06,含气水层,气水风险类
靖130-1,3976.875,20.584,74.047,178.123,23.253,2.659,14.484,3.324,47.817,47.293,1.06,含气水层,气水风险类
靖130-1,3977.0,20.417,74.035,178.158,23.397,2.66,14.092,3.322,51.125,45.524,1.06,含气水层,气水风险类
延957-2,4358.0,28.881,62.076,172.766,22.183,2.688,6.997,3.026,329.647,92.362,1.11,含气水层,气水风险类
延957-2,4358.125,29.19,62.071,174.547,22.236,2.699,7.61,2.978,241.016,75.349,1.1,含气水层,气水风险类
延957-2,4358.25,29.54,62.077,176.059,22.282,2.707,8.26,2.955,187.744,66.906,1.1,含气水层,气水风险类
延957-2,4358.375,29.701,62.079,176.876,22.306,2.711,8.76,2.968,160.17,57.686,1.1,含气水层,气水风险类
延957-2,4358.5,28.401,61.95,176.962,22.309,2.712,9.044,3.003,141.835,48.725,1.1,含气水层,气水风险类
延957-2,4358.625,26.243,61.749,176.485,22.294,2.71,9.17,3.043,130.282,45.516,1.09,含气水层,气水风险类
延957-2,4358.75,24.305,61.582,175.608,22.268,2.707,9.271,3.083,126.24,43.775,1.09,含气水层,气水风险类
延957-2,4358.875,21.986,61.385,174.715,22.242,2.705,9.424,3.123,127.49,38.844,1.09,含气水层,气水风险类
延957-2,4359.0,21.006,61.292,174.2,22.226,2.703,9.574,3.147,131.514,35.562,1.09,含气水层,气水风险类
延957-2,4359.125,21.285,61.273,174.195,22.226,2.698,9.637,3.133,136.905,34.803,1.08,含气水层,气水风险类
延957-2,4359.25,21.82,61.229,174.621,22.238,2.69,9.642,3.1,139.982,33.802,1.08,含气水层,气水风险类
延957-2,4359.375,22.558,61.179,175.344,22.26,2.679,9.623,3.092,137.944,32.558,1.08,含气水层,气水风险类
延957-2,4359.5,23.369,61.102,176.253,22.287,2.668,9.574,3.115,132.73,34.11,1.08,含气水层,气水风险类
延957-2,4359.625,24.041,61.011,177.274,22.318,2.662,9.467,3.147,127.983,35.127,1.08,含气水层,气水风险类
延957-2,4359.75,24.101,60.914,178.276,22.348,2.662,9.299,3.179,125.057,34.743,1.08,含气水层,气水风险类
延957-2,4359.875,23.854,60.851,178.778,22.364,2.668,9.092,3.184,124.047,34.583,1.08,含气水层,气水风险类
延957-2,4360.0,23.134,60.824,178.468,22.354,2.681,8.858,3.143,124.924,34.321,1.08,含气水层,气水风险类
延1204,3406.0,36.357,47.649,174.325,21.988,2.759,1.428,3.411,875.889,100.0,1.05,含气水层,气水风险类
延1204,3406.125,30.681,47.529,175.212,21.988,2.775,1.282,3.557,853.901,100.0,1.05,含气水层,气水风险类
延1204,3406.25,28.306,47.412,175.889,22.015,2.786,1.554,3.574,726.516,100.0,1.05,含气水层,气水风险类
延1204,3406.375,27.377,47.296,176.607,22.047,2.794,2.037,3.574,578.136,100.0,1.05,含气水层,气水风险类
延1204,3406.5,26.957,47.184,176.718,22.066,2.787,2.548,3.553,467.924,100.0,1.05,含气水层,气水风险类
延1204,3406.625,26.578,47.074,176.277,22.061,2.775,2.941,3.449,399.164,100.0,1.05,含气水层,气水风险类
延1204,3406.75,25.876,46.969,175.717,22.033,2.773,3.211,3.405,352.206,100.0,1.05,含气水层,气水风险类
延1204,3406.875,24.971,46.866,175.546,22.001,2.775,3.471,3.394,307.285,100.0,1.05,含气水层,气水风险类
延1204,3407.0,24.16,46.764,175.893,21.986,2.779,3.828,3.404,253.952,100.0,1.05,含气水层,气水风险类
靖67,3858.0,27.764,118.407,160.506,22.731,2.727,5.105,3.007,374.876,100.0,1.2,含气水层,气水风险类
靖67,3858.125,27.333,118.067,163.402,22.917,2.74,5.018,2.986,297.035,100.0,1.14,含气水层,气水风险类
靖67,3858.25,27.915,117.816,166.191,22.991,2.741,5.09,2.976,243.359,100.0,1.1,含气水层,气水风险类
靖67,3858.375,28.877,117.639,168.05,22.896,2.735,5.271,2.968,207.097,100.0,1.06,含气水层,气水风险类
靖67,3858.5,29.233,117.494,168.606,22.734,2.73,5.507,2.959,183.821,100.0,1.04,含气水层,气水风险类
靖67,3858.625,27.967,117.36,167.9,22.624,2.723,5.775,2.946,177.389,100.0,1.02,含气水层,气水风险类
靖67,3858.75,26.655,117.247,166.835,22.612,2.711,6.03,2.931,179.306,100.0,1.02,含气水层,气水风险类
靖67,3858.875,25.392,117.161,166.139,22.707,2.696,6.25,2.918,182.009,100.0,1.02,含气水层,气水风险类
靖67,3859.0,24.963,117.088,166.207,22.817,2.683,6.441,2.911,182.709,100.0,1.02,含气水层,气水风险类
靖67,3859.125,25.767,117.019,167.016,22.787,2.676,6.578,2.92,180.319,100.0,1.01,含气水层,气水风险类
靖67,3859.25,26.481,116.965,168.019,22.656,2.675,6.671,2.948,175.865,100.0,1.01,含气水层,气水风险类
靖67,3859.375,27.099,116.94,168.819,22.493,2.681,6.746,2.994,171.065,100.0,1.01,含气水层,气水风险类
靖67,3859.5,27.672,116.937,169.122,22.418,2.69,6.805,3.048,168.045,100.0,1.01,含气水层,气水风险类
靖67,3859.625,27.853,116.937,168.619,22.408,2.695,6.837,3.097,170.022,100.0,1.03,含气水层,气水风险类
靖67,3859.75,27.901,116.937,167.38,22.381,2.696,6.845,3.128,183.879,100.0,1.07,含气水层,气水风险类
靖67,3859.875,27.335,116.937,165.482,22.364,2.694,6.849,3.133,220.787,100.0,1.14,含气水层,气水风险类
靖67,3860.0,26.572,116.937,163.134,22.378,2.694,6.866,3.111,272.988,100.0,1.21,含气水层,气水风险类
靖67,3860.125,26.514,116.949,160.74,22.404,2.697,6.843,3.066,314.931,100.0,1.25,含气水层,气水风险类
靖67,3860.25,26.75,116.992,158.676,22.444,2.703,6.724,3.016,337.696,100.0,1.27,含气水层,气水风险类
靖67,3860.375,27.349,117.069,156.97,22.535,2.711,6.554,2.975,352.867,100.0,1.29,含气水层,气水风险类
靖67,3860.5,27.745,117.178,155.565,22.664,2.72,6.412,2.957,365.48,100.0,1.29,含气水层,气水风险类
靖67,3860.625,27.49,117.313,154.558,22.66,2.727,6.35,2.97,368.191,100.0,1.3,含气水层,气水风险类
靖67,3860.75,27.517,117.458,154.163,22.629,2.729,6.363,3.006,360.897,100.0,1.31,含气水层,气水风险类
靖67,3860.875,27.858,117.621,154.717,22.76,2.725,6.416,3.054,356.176,100.0,1.32,含气水层,气水风险类
靖67,3861.0,28.595,117.823,156.388,22.98,2.715,6.476,3.101,374.893,100.0,1.36,含气水层,气水风险类
靖67,3861.125,29.229,118.119,158.749,23.177,2.706,6.577,3.133,425.431,100.0,1.42,含气水层,气水风险类
靖67,3861.25,29.332,118.566,160.648,23.213,2.703,6.717,3.143,484.398,100.0,1.47,含气水层,气水风险类
靖67,3861.375,29.476,119.216,161.233,23.138,2.708,6.815,3.13,548.305,100.0,1.5,含气水层,气水风险类
靖67,3861.5,29.796,120.061,160.11,23.164,2.717,6.792,3.098,636.488,100.0,1.52,含气水层,气水风险类
靖67,3861.625,30.186,121.073,157.494,23.467,2.726,6.634,3.051,732.538,100.0,1.53,含气水层,气水风险类
靖67,3861.75,30.405,122.17,154.926,23.671,2.728,6.454,2.998,780.146,100.0,1.49,含气水层,气水风险类
靖67,3861.875,30.289,123.231,153.741,23.55,2.722,6.338,2.946,763.504,100.0,1.43,含气水层,气水风险类
靖67,3862.0,31.024,124.094,154.733,23.179,2.705,6.292,2.904,708.729,100.0,1.36,含气水层,气水风险类
延1079-3,4059.0,22.632,61.226,155.349,22.559,2.736,3.999,3.029,160.445,78.802,1,气水同层,气水风险类
延1079-3,4059.125,22.778,61.081,155.295,22.707,2.724,3.987,3.104,147.436,86.926,1,气水同层,气水风险类
延1079-3,4059.25,21.967,60.711,156.043,22.831,2.713,4.112,3.116,140.089,80.743,0.998,气水同层,气水风险类
延1079-3,4059.375,21.312,60.322,157.622,22.991,2.705,4.297,3.081,135.389,67.448,0.997,气水同层,气水风险类
延1079-3,4059.5,21.047,60.056,159.649,23.132,2.703,4.438,3.033,132.204,56.764,0.999,气水同层,气水风险类
延1079-3,4059.625,21.691,59.945,161.289,23.206,2.709,4.472,3.003,132.905,51.554,1,气水同层,气水风险类
延1079-3,4059.75,22.811,59.907,162.089,23.23,2.723,4.398,3.004,138.269,51.91,1.01,气水同层,气水风险类
延1079-3,4059.875,24.167,59.921,161.755,23.231,2.744,4.243,3.042,147.012,60.042,1.01,气水同层,气水风险类
延1079-3,4060.0,24.968,59.987,160.232,23.23,2.76,4.028,3.106,157.311,74.853,1.02,气水同层,气水风险类
郝9-1,3679.0,22.029,46.722,156.545,22.57,2.793,7.555,3.505,205.712,83.227,1.24,气水同层,气水风险类
郝9-1,3679.125,21.479,46.365,157.291,22.605,2.779,7.249,3.381,185.602,74.942,1.22,气水同层,气水风险类
郝9-1,3679.25,21.32,46.037,157.975,22.688,2.76,7.187,3.261,169.998,67.135,1.21,气水同层,气水风险类
郝9-1,3679.375,21.204,45.736,158.566,22.777,2.743,7.283,3.15,158.436,61.262,1.21,气水同层,气水风险类
郝9-1,3679.5,20.929,45.461,159.1,22.82,2.732,7.452,3.05,149.726,58.702,1.2,气水同层,气水风险类
郝9-1,3679.625,20.682,45.206,159.588,22.809,2.731,7.613,2.963,143.441,59.618,1.2,气水同层,气水风险类
郝9-1,3679.75,20.574,44.971,159.97,22.774,2.736,7.699,2.889,139.095,63.208,1.2,气水同层,气水风险类
郝9-1,3679.875,20.811,44.757,160.128,22.739,2.744,7.688,2.838,136.286,68.229,1.2,气水同层,气水风险类
郝9-1,3680.0,21.723,44.565,160.02,22.722,2.75,7.63,2.822,135.56,73.22,1.2,气水同层,气水风险类
郝9-1,3680.125,22.891,44.395,159.739,22.746,2.752,7.572,2.848,137.069,76.817,1.2,气水同层,气水风险类
郝9-1,3680.25,24.002,44.251,159.464,22.821,2.752,7.534,2.915,139.623,78.678,1.2,气水同层,气水风险类
郝9-1,3680.375,24.927,44.135,159.274,22.905,2.751,7.533,3.01,142.17,79.003,1.21,气水同层,气水风险类
郝9-1,3680.5,24.811,44.052,159.102,22.931,2.75,7.571,3.112,145.088,77.234,1.21,气水同层,气水风险类
郝9-1,3680.625,24.333,44.0,158.88,22.887,2.75,7.615,3.198,149.044,74.493,1.22,气水同层,气水风险类
郝9-1,3680.75,24.512,43.981,158.503,22.826,2.75,7.607,3.248,155.198,72.174,1.23,气水同层,气水风险类
郝9-1,3680.875,25.011,43.996,157.804,22.789,2.751,7.48,3.25,165.99,69.799,1.24,气水同层,气水风险类
郝9-1,3681.0,25.992,44.046,156.776,22.786,2.752,7.202,3.202,183.364,66.689,1.25,气水同层,气水风险类
靖36,3958.0,18.112,127.418,161.821,21.9,2.715,3.402,3.555,110.984,94.094,1.05,气水同层,气水风险类
靖36,3958.125,15.347,126.347,162.762,21.884,2.71,4.013,3.55,73.035,99.478,1.05,气水同层,气水风险类
靖36,3958.25,13.112,125.329,164.79,21.879,2.706,4.685,3.57,55.192,100.0,1.05,气水同层,气水风险类
靖36,3958.375,12.961,124.387,167.818,21.855,2.705,5.173,3.635,49.614,100.0,1.05,气水同层,气水风险类
靖36,3958.5,13.804,123.506,168.404,21.827,2.71,5.369,3.65,47.042,100.0,1.05,气水同层,气水风险类
靖36,3958.625,15.862,122.675,167.303,21.805,2.719,5.318,3.65,46.859,100.0,1.05,气水同层,气水风险类
靖36,3958.75,18.155,121.881,165.622,21.855,2.728,5.164,3.617,48.816,100.0,1.05,气水同层,气水风险类
靖36,3958.875,19.404,121.126,163.908,21.848,2.735,4.993,3.535,51.577,100.0,1.05,气水同层,气水风险类
靖36,3959.0,20.612,120.41,162.098,21.879,2.741,4.86,3.609,53.832,100.0,1.05,气水同层,气水风险类
靖36,3959.125,21.484,119.747,160.982,21.914,2.748,4.79,3.643,54.842,100.0,1.05,气水同层,气水风险类
